Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
4134867,398049005,Mixed collagen vascular disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033368,238850005,Mouth and genital ulcers with inflamed cartilage syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772992,707986004,Mucous membrane pemphigoid with esophageal involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
765827,4.32451E+14,Multiphasic acute disseminated encephalomyelitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
76685,91637004,Myasthenia gravis,Clinical Finding,Standard,"2,116","2,774",Condition,SNOMED,1
4045731,230685009,Myasthenia gravis associated with thymoma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
43531560,7.7461E+13,Myasthenia gravis with exacerbation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
43531561,7.7471E+13,Myasthenia gravis without exacerbation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135454,31839002,"Myasthenia gravis, adult form",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4204694,55051001,"Myasthenia gravis, juvenile form",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4215003,80976008,Myasthenic crisis,Clinical Finding,Standard,658,658,Condition,SNOMED,1
36674479,774084003,Neonatal antiphospholipid syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674478,774083009,Neonatal autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674477,774082004,Neonatal dermatomyositis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4243042,59957008,Neonatal Graves' disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4316373,95609003,Neonatal lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
81400,82178003,Neonatal myasthenia gravis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674475,774080007,Neonatal scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270384,2.95101E+14,Nephropathy co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37399735,2.95121E+14,Nephrosis co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37395585,2.95111E+14,Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4032899,238818000,Non-bullous erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4203919,54072008,Nonbacterial verrucal endocardiosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4291432,402712002,Occupational scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4152707,314757003,Ocular cicatricial pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048782,230684008,Ocular myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4189667,414927004,Ocular myasthenia with strabismus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297654,402441007,Oral involvement by mucous membrane pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4270872,402444004,Oral mucosal involvement by dermatitis herpetiformis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297655,402446002,Oral mucosal involvement by linear IgA disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4270871,402440008,Oral mucous membrane involvement by bullous pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37397733,718471008,Oral pemphigoid of gingival mucous membrane,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4262581,361212009,Oral pemphigus vulgaris,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4293565,403211002,Papular form erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35624130,766722008,Paraparetic variant of Guillain-Barr?? syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4131917,127057004,Paroxysmal cold hemoglobinuria,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130195,127058009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
40488855,446682003,Pediatric autoimmune neuropsychiatric disorder associated with streptococcal infection,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42539352,762303003,Pediatric onset Sj?¢Ògren syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37119141,724603009,Pediatric onset systemic sclerosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
139899,86142006,Pemphigoid,Clinical Finding,Standard,748,"1,267",Condition,SNOMED,1
4292373,402438003,Pemphigoid nodularis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033931,238940005,Pemphigoid vegetans,Clinical Finding,Standard,0,0,Condition,SNOMED,1
135338,65172003,Pemphigus,Clinical Finding,Standard,401,401,Condition,SNOMED,1
4279526,36739006,Pemphigus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4148690,35154004,Pemphigus foliaceus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4082312,277475006,Pemphigus neonatorum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36715500,721196005,Pemphigus of vulva,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4291435,402718003,Pemphigus paraneoplastica,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4216037,81285006,Pemphigus vegetans,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033040,238937005,Pemphigus vegetans of Neumann type,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4170723,49420001,Pemphigus vulgaris,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37396140,715840006,Pemphigus vulgaris of gingival mucous membrane,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4296152,7607008,Pericarditis secondary to rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4337524,87442008,Pericarditis secondary to scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101469,25380002,Pericarditis secondary to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105642,193206003,Persistent neonatal myasthenia gravis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37204369,783010003,Pharyngeal-cervical-brachial variant of Guillain-Barr?? syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42537710,737249005,Photodermatitis co-occurrent and due to autoimmune disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4008545,11244009,"Polyglandular autoimmune syndrome, type 1",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4308266,83728000,"Polyglandular autoimmune syndrome, type 2",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130192,127053000,Post-infectious cold agglutinin disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4149042,35703006,Post-viral paroxysmal cold hemoglobinuria,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344255,239946005,Postinfective Henoch-Sch?¢Ònlein purpura,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4081251,238938000,Prebullous pemphigoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4131915,127049002,Primary (idiopathic) autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4343924,239892009,Primary antiphospholipid syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344159,239894005,Primary antiphospholipid syndrome with multisystem involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135822,31712002,Primary biliary cholangitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4098017,191210005,Primary cold-type hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4347058,239912009,Primary Sj?¢Ògren's syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4098753,191211009,Primary warm-type hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
40485046,444133002,Progressive systemic sclerosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048656,230674007,Pseudomyopathic myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4046357,230676009,Putative defect in acetylcholine synthesis or packaging,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37110004,724015007,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",Clinical Finding,Standard,0,0,Condition,SNOMED,1
37109702,723508002,RAS-associated autoimmune leukoproliferative disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4319305,95332009,Rash of systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
761989,2.701E+12,Recurrent acute disseminated encephalomyelitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4216873,72275000,Relapsing polychondritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4049245,232439007,Relapsing polychondritis of larynx,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4128222,236502006,Renal involvement in scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37204863,783787000,Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45765600,702575003,Retinocochleocerebral vasculopathy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37399445,715401008,Reynolds syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4269880,399923009,Rheumatoid arteritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
80809,69896004,Rheumatoid arthritis,Clinical Finding,Standard,"59,812","61,623",Condition,SNOMED,1
4117687,287008006,Rheumatoid arthritis - ankle and/or foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115161,287007001,Rheumatoid arthritis - hand joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37117421,1.43441E+14,Rheumatoid arthritis in remission,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116149,201768005,Rheumatoid arthritis of acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116445,201779000,Rheumatoid arthritis of ankle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687005,1.56917E+16,Rheumatoid arthritis of bilateral ankles,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687002,1.56863E+16,Rheumatoid arthritis of bilateral elbows,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687003,1.56878E+16,Rheumatoid arthritis of bilateral hips,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36686999,1.56859E+16,Rheumatoid arthritis of bilateral temporomandibular joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687006,1.56918E+16,Rheumatoid arthritis of bilateral wrists,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116439,201764007,Rheumatoid arthritis of cervical spine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4114440,201774005,Rheumatoid arthritis of distal interphalangeal joint of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115050,201770001,Rheumatoid arthritis of distal radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116440,201769002,Rheumatoid arthritis of elbow,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4114441,201783000,Rheumatoid arthritis of first metatarsophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4179378,429192004,Rheumatoid arthritis of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116150,201775006,Rheumatoid arthritis of hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4114442,201785007,Rheumatoid arthritis of interphalangeal joint of toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36683391,781206002,Rheumatoid arthritis of joint of spine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116151,201777003,Rheumatoid arthritis of knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685017,1.07368E+15,Rheumatoid arthritis of left ankle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685018,1.07369E+15,Rheumatoid arthritis of left elbow,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685019,1.0737E+15,Rheumatoid arthritis of left foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534834,1.07371E+15,Rheumatoid arthritis of left hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534835,1.07372E+15,Rheumatoid arthritis of left hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37108590,1.07373E+15,Rheumatoid arthritis of left knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35609009,1.07374E+15,Rheumatoid arthritis of left shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687001,1.5686E+16,Rheumatoid arthritis of left temporomandibular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685020,1.07375E+15,Rheumatoid arthritis of left wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116153,201784006,Rheumatoid arthritis of lesser metatarsophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116442,201772009,Rheumatoid arthritis of metacarpophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4117686,287006005,Rheumatoid arthritis of multiple joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116443,201773004,Rheumatoid arthritis of proximal interphalangeal joint of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685021,1.07376E+15,Rheumatoid arthritis of right ankle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685022,1.07377E+15,Rheumatoid arthritis of right elbow,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685023,1.07378E+15,Rheumatoid arthritis of right foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534836,1.07379E+15,Rheumatoid arthritis of right hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42534837,1.0738E+15,Rheumatoid arthritis of right hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37108591,1.07381E+15,Rheumatoid arthritis of right knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35609010,1.07382E+15,Rheumatoid arthritis of right shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36687000,1.5686E+16,Rheumatoid arthritis of right temporomandibular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36685024,1.07383E+15,Rheumatoid arthritis of right wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116444,201776007,Rheumatoid arthritis of sacroiliac joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4114439,201766009,Rheumatoid arthritis of shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116148,201767000,Rheumatoid arthritis of sternoclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116446,201780002,Rheumatoid arthritis of subtalar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116152,201781003,Rheumatoid arthritis of talonavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4179536,427770001,Rheumatoid arthritis of temporomandibular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115051,201778008,Rheumatoid arthritis of tibiofibular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4116441,201771002,Rheumatoid arthritis of wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4035427,239795001,Rheumatoid arthritis with multisystem involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
42536657,735600005,Rheumatoid arthritis without erosion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4103516,28880005,Rheumatoid carditis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36684997,4.59911E+14,Rheumatoid factor positive rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36684998,4.59921E+14,Rheumatoid factor positive rheumatoid arthritis of the shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37395590,3.19841E+14,Rheumatoid lung disease with rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4162539,398640008,Rheumatoid pneumoconiosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674764,770596007,Rippling muscle disease with myasthenia gravis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4301052,403493001,Rosaceous type discoid lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
35622259,763630007,Satoyoshi syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4033038,238930007,Sclerodermiform reaction,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344401,239895006,Secondary antiphospholipid syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344403,239897003,Secondary antiphospholipid syndrome with multisystem involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4131127,127050002,Secondary autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37116297,732962005,Secondary autoimmune hemolytic anemia co-occurrent and due to chronic inflammatory disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37116298,732963000,Secondary autoimmune hemolytic anemia co-occurrent and due to lymphoproliferative disorder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37116300,732965007,Secondary autoimmune hemolytic anemia co-occurrent and due to rheumatic disorder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37117740,732960002,Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37116301,732966008,Secondary autoimmune hemolytic anemia co-occurrent and due to ulcerative colitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4133983,128092005,Secondary autoimmune thrombocytopenia,Clinical Finding,Standard,0,682,Condition,SNOMED,1
4098754,191212002,Secondary cold-type hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4174376,50253007,Secondary paroxysmal cold hemoglobinuria,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344163,239915006,Secondary Sj?¢Ògren's syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4130191,127052005,Secondary warm autoimmune hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101578,191213007,Secondary warm-type hemolytic anemia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4250642,7354003,Senile dermatitis herpetiformis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083556,239792003,Seronegative rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37209328,1.56912E+16,Seronegative rheumatoid arthritis of bilateral hands,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207808,3.19031E+14,Seronegative rheumatoid arthritis of left hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207809,3.19081E+14,Seronegative rheumatoid arthritis of multiple sites,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207810,3.19111E+14,Seronegative rheumatoid arthritis of right hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4147418,308143008,Seropositive erosive rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4035611,239791005,Seropositive rheumatoid arthritis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37209329,1.56918E+16,Seropositive rheumatoid arthritis of bilateral hands,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207804,3.18871E+14,Seropositive rheumatoid arthritis of left hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207805,3.18881E+14,Seropositive rheumatoid arthritis of left knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37108714,1.10552E+16,Seropositive rheumatoid arthritis of multiple joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207806,3.18941E+14,Seropositive rheumatoid arthritis of right hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
37207807,3.18951E+14,Seropositive rheumatoid arthritis of right knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
254443,83901003,Sj?¢Ògren's syndrome,Clinical Finding,Standard,"3,039","3,039",Condition,SNOMED,1
4285717,68815009,SLE glomerulonephritis syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4250483,73286009,"SLE glomerulonephritis syndrome, WHO class I",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4186940,4676006,"SLE glomerulonephritis syndrome, WHO class II",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4297164,76521009,"SLE glomerulonephritis syndrome, WHO class III",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4267801,36402006,"SLE glomerulonephritis syndrome, WHO class IV",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4178133,52042003,"SLE glomerulonephritis syndrome, WHO class V",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4002526,11013005,"SLE glomerulonephritis syndrome, WHO class VI",Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674282,771271000,Steroid-responsive encephalopathy associated with autoimmune thyroiditis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46272746,711164003,STING-associated vasculopathy with onset in infancy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4262557,361125005,Subacute autoimmune thyroiditis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4343923,239891002,Subacute cutaneous lupus erythematosus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4299822,403489007,"Subacute cutaneous lupus erythematosus, annular/polycyclic type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4295180,403490003,"Subacute cutaneous lupus erythematosus, papulosquamous type",Clinical Finding,Standard,0,0,Condition,SNOMED,1
36674515,778023004,Syndromic multisystem autoimmune disease due to ITCH deficiency,Clinical Finding,Standard,0,0,Condition,SNOMED,1
3178808,1.099E+16,Systemic lupus complicating pregnancy,Clinical Finding,Standard,0,0,Condition,Nebraska Lexicon,1
257628,55464009,Systemic lupus erythematosus,Clinical Finding,Standard,"8,117","8,117",Condition,SNOMED,1
4318863,95644001,Systemic lupus erythematosus encephalitis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
44784527,698694005,Systemic lupus erythematosus in remission,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4301051,403488004,Systemic lupus erythematosus of childhood,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344400,239890001,Systemic lupus erythematosus with multisystem involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4344158,239887007,Systemic lupus erythematosus with organ/system involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4149913,309762007,Systemic lupus erythematosus with pericarditis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4300204,402865003,Systemic lupus erythematosus-associated antiphospholipid syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4219859,397856003,Systemic lupus erythematosus-related syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
134442,89155008,Systemic sclerosis,Clinical Finding,Standard,0,"3,615",Condition,SNOMED,1
40483692,443872005,Systemic sclerosis due to chemical,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4063582,201443009,Systemic sclerosis induced by drugs and chemicals,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4027230,128461001,Systemic sclerosis sine scleroderma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4185187,298285004,Systemic sclerosis with limited cutaneous involvement,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4027727,128460000,"Systemic sclerosis, diffuse",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4077943,276177000,Thyroid eye disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4034811,237499004,Thyrotoxicosis due to Graves' disease,Clinical Finding,Standard,0,"1,373",Condition,SNOMED,1
4049335,15470004,Toxic diffuse goiter with acropachy,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4185522,55807009,Toxic diffuse goiter with exophthalmos,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4280939,66628005,Toxic diffuse goiter with exophthalmos AND with thyrotoxic storm,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4243976,60268006,Toxic diffuse goiter with pretibial myxedema,Clinical Finding,Standard,0,0,Condition,SNOMED,1
134618,60216004,Toxic diffuse goiter with thyrotoxic crisis,Clinical Finding,Standard,"1,373","1,373",Condition,SNOMED,1
4045730,230683002,Transient neonatal myasthenia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4082506,239105004,Transplacental herpes gestationis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4311391,86219005,Uveitis-rheumatoid arthritis syndrome,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4300797,403212009,Vesicobullous form erythema multiforme,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4108968,193497004,Vogt-Koyanagi-Harada disease,Clinical Finding,Standard,185,185,Condition,SNOMED,1
4219853,3978000,Warm autoimmune hemolytic anemia,Clinical Finding,Standard,0,603,Condition,SNOMED,1
37110165,724276006,"X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome",Clinical Finding,Standard,0,0,Condition,SNOMED,1
