Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
4013167,208006009,"Closed spinal fracture with complete cervical cord lesion, C5-7",Clinical Finding,Standard,22,22,Condition,SNOMED,1
376537,207763006,"Closed fracture of mandible, multiple sites",Clinical Finding,Standard,22,22,Condition,SNOMED,1
4013173,208028009,"Closed spinal fracture with complete thoracic cord lesion, T1-6",Clinical Finding,Standard,20,20,Condition,SNOMED,1
377114,207776000,"Open fracture of mandible, multiple sites",Clinical Finding,Standard,20,20,Condition,SNOMED,1
4013165,208000003,"Closed spinal fracture with complete cervical cord lesion, C1-4",Clinical Finding,Standard,19,19,Condition,SNOMED,1
137695,14493003,Closed fracture of T1-T6 level with anterior cord syndrome,Clinical Finding,Standard,17,17,Condition,SNOMED,1
434776,61386002,Open fracture of C1-C4 level with central cord syndrome,Clinical Finding,Standard,16,16,Condition,SNOMED,1
436829,207759004,"Closed fracture of mandible, angle of jaw",Clinical Finding,Standard,15,15,Condition,SNOMED,1
433039,76174009,Closed fracture of alveolar border of body of mandible,Clinical Finding,Standard,15,15,Condition,SNOMED,1
435660,61202000,Open fracture of symphysis of body of mandible,Clinical Finding,Standard,14,14,Condition,SNOMED,1
434178,207769005,"Open fracture of mandible, coronoid process",Clinical Finding,Standard,14,14,Condition,SNOMED,1
312462,13194006,Closed fracture of T7-T12 level with anterior cord syndrome,Clinical Finding,Standard,14,14,Condition,SNOMED,1
4007910,207707005,"Open fracture of vault of skull with intracranial injury, with no loss of consciousness",Clinical Finding,Standard,13,13,Condition,SNOMED,1
442633,63819001,Open fracture of T1-T6 level with central cord syndrome,Clinical Finding,Standard,13,13,Condition,SNOMED,1
437398,207768002,"Open fracture of mandible, subcondylar",Clinical Finding,Standard,13,13,Condition,SNOMED,1
437396,207757002,"Closed fracture of mandible, coronoid process",Clinical Finding,Standard,13,13,Condition,SNOMED,1
321694,8183009,Closed fracture of T7-T12 level with central cord syndrome,Clinical Finding,Standard,13,13,Condition,SNOMED,1
4013309,208067003,Open spinal fracture with cauda equina lesion,Clinical Finding,Standard,0,12,Condition,SNOMED,1
444218,123535000,Open fracture of sacrum AND/OR coccyx with cauda equina injury,Clinical Finding,Standard,5,12,Condition,SNOMED,1
440539,43337002,Open fracture of alveolar border of body of mandible,Clinical Finding,Standard,12,12,Condition,SNOMED,1
438270,31235003,Closed fracture of C5-C7 level with anterior cord syndrome,Clinical Finding,Standard,12,12,Condition,SNOMED,1
437990,207727006,"Closed fracture of base of skull with intracranial injury, with no loss of consciousness",Clinical Finding,Standard,12,12,Condition,SNOMED,1
194180,48956000,Open fracture of lumbar vertebra with spinal cord injury,Clinical Finding,Standard,12,12,Condition,SNOMED,1
438881,53868003,Closed fracture of C1-C4 level with anterior cord syndrome,Clinical Finding,Standard,11,11,Condition,SNOMED,1
437389,78157002,Closed fracture of C5-C7 level with central cord syndrome,Clinical Finding,Standard,10,10,Condition,SNOMED,1
437105,207689001,"Closed fracture of vault of skull with intracranial injury, with no loss of consciousness",Clinical Finding,Standard,10,10,Condition,SNOMED,1
434181,207760009,Closed fracture of symphysis of body of mandible,Clinical Finding,Standard,10,10,Condition,SNOMED,1
4013171,208020002,"Open spinal fracture with complete cervical cord lesion, C5-7",Clinical Finding,Standard,9,9,Condition,SNOMED,1
435089,50888000,Closed fracture of C1-C4 level with central cord syndrome,Clinical Finding,Standard,9,9,Condition,SNOMED,1
4010871,207745006,"Open fracture of base of skull with intracranial injury, with no loss of consciousness",Clinical Finding,Standard,8,8,Condition,SNOMED,1
4008510,208060001,Closed spinal fracture with cauda equina lesion,Clinical Finding,Standard,0,8,Condition,SNOMED,1
438271,43405004,Open fracture of C5-C7 level with anterior cord syndrome,Clinical Finding,Standard,8,8,Condition,SNOMED,1
136243,52289006,Closed fracture of T1-T6 level with central cord syndrome,Clinical Finding,Standard,8,8,Condition,SNOMED,1
75949,123534001,Closed fracture of sacrum AND/OR coccyx with cauda equina injury,Clinical Finding,Standard,5,8,Condition,SNOMED,1
75096,27937002,Open fracture of T7-T12 level with anterior cord syndrome,Clinical Finding,Standard,8,8,Condition,SNOMED,1
4013751,208042001,"Open spinal fracture with complete thoracic cord lesion, T1-6",Clinical Finding,Standard,7,7,Condition,SNOMED,1
76831,111633007,Open fracture of sacrum AND/OR coccyx with complete cauda equina lesion,Clinical Finding,Standard,7,7,Condition,SNOMED,1
4013748,208034002,"Closed spinal fracture with complete thoracic cord lesion,T7-12",Clinical Finding,Standard,6,6,Condition,SNOMED,1
440540,21978005,Open fracture of C1-C4 level with anterior cord syndrome,Clinical Finding,Standard,6,6,Condition,SNOMED,1
141143,49497005,Open fracture of T1-T6 level with anterior cord syndrome,Clinical Finding,Standard,6,6,Condition,SNOMED,1
79158,88405003,Open fracture of T7-T12 level with central cord syndrome,Clinical Finding,Standard,6,6,Condition,SNOMED,1
4013755,208048002,"Open spinal fracture with complete thoracic cord lesion, T7-12",Clinical Finding,Standard,5,5,Condition,SNOMED,1
4008367,208014003,"Open spinal fracture with complete cervical cord lesion, C1-4",Clinical Finding,Standard,5,5,Condition,SNOMED,1
432464,74360009,Open fracture of C5-C7 level with central cord syndrome,Clinical Finding,Standard,5,5,Condition,SNOMED,1
81425,41455002,Closed fracture of sacrum AND/OR coccyx with complete cauda equina lesion,Clinical Finding,Standard,3,3,Condition,SNOMED,1
46273657,2.499E+16,Mastoid fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46273405,8.55E+15,Fracture of bone of nasal sinus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46273404,8.54E+15,Open Malgaigne fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46273403,8.53E+15,Closed Malgaigne fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46273371,7.36E+15,Facial fracture due to motor vehicle accident,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46271800,710052000,Pathological fracture of distal radius and distal ulna,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270391,2.958E+16,Burst fracture of ninth thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270373,2.912E+16,Fracture of C5 pedicle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270372,2.911E+16,Fracture of C4 pedicle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270349,2.849E+16,Compression fracture of L2,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270333,1.935E+16,Stress fracture of tibia and fibula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270329,1.896E+16,Burst fracture of fourth thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270328,1.889E+16,Facial fracture due to fall,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270167,1.6E+16,Fracture of thumb due to gunshot wound,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270166,1.597E+16,Periprosthetic fracture of hip,Clinical Finding,Standard,0,0,Condition,SNOMED,1
46270104,1.396E+16,Fracture of pubic tubercle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45773540,703987009,Closed fracture of distal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772782,705093001,Open fracture of apophysis of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772781,705082003,Closed fracture of epiphyseal plate of distal fibula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772730,704455008,Open fracture of metaphysis of first metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772718,704336007,Pathological fracture of radius due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772713,704285000,Pathological fracture of radius due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772710,704249000,Pathological fracture of proximal femur due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772709,704237001,Open mallet fracture of distal phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772708,704224004,Open fracture of middle phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772707,704213001,Closed fracture of phalanx of thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772704,704185005,Open fracture of distal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772703,704176005,Closed fracture of third metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772701,704163004,Closed fracture of middle phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772692,704082005,Closed fracture of metaphysis of first metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772690,704060003,Stress fracture of pubic rami,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772686,704011008,Open fracture of phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772672,7.3521E+13,Closed fracture of medial wall of orbit,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772069,1.13148E+16,Pathological fracture due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772068,1.13E+16,Stress fracture of occipito atlanto axial vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772067,1.13116E+16,Pathological fracture of sacral vertebra due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772066,1.13111E+16,Open fracture of third thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772065,1.13108E+16,Closed fracture of first lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772064,1.13088E+16,Multiple open anterior-posterior compression fractures of pelvis with unstable pelvic ring,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45772063,1.13068E+16,Multiple closed anterior-posterior compression fractures of pelvis with stable pelvic ring,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771437,704484004,Open fracture of posterior wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771431,704411002,Open transcondylar fracture of distal humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771423,704328003,Pathological fracture of ankle due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771416,704239003,Open mallet fracture of distal phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771411,704223005,Open fracture of middle phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771410,704218005,Open fracture of second metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771409,704160001,Closed fracture of proximal phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771408,704155000,Closed fracture of phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771407,704149005,Open fracture of proximal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771405,704080002,Closed fracture of neck of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771403,704067000,Stress fracture of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771402,704062006,Stress fracture of humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771401,704057005,Stress fracture of phalanx of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45771398,703994007,Closed intra-articular fracture of head of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45770985,706886007,Simple fracture of bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45770877,1.13121E+16,Stress fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45770876,1.1312E+16,Open fracture of third lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45770875,1.13117E+16,Pathological fracture of sacral vertebra due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45768479,706922007,Complicated fracture of bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767664,705137004,Closed transverse and posterior wall fracture of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767663,705136008,Open transverse and posterior wall fracture of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767662,705135007,Closed fracture of roof of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767661,705134006,Open fracture of roof of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767654,705125001,Closed fracture of posterior wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767653,705124002,Open intra-articular fracture of head of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767652,705123008,Closed fracture of anterior column and posterior column of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767651,705122003,Open fracture of anterior column and posterior column of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767650,705121005,Closed fracture of medial wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767649,705120006,Open fracture of medial wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767635,705104001,Closed fracture of anterior wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767634,705103007,Closed fracture of navicular bone of wrist with dislocation of perilunate joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767625,705092006,Closed fracture of epiphyseal plate of proximal tibia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767624,705091004,Closed fracture of epiphyseal plate of distal femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767623,705090003,Closed fracture of apophysis of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767621,705088004,Open fracture of middle phalanx of lesser toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767620,705087009,Open fracture of phalanx of lesser toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767615,705081005,Closed fracture of epiphyseal plate of phalanx of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767614,705080006,Closed fracture of epiphyseal plate of distal tibia,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767613,705079008,Closed fracture of epiphyseal plate of phalanx of great toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767612,705078000,Closed fracture of epiphyseal plate of phalanx of thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767611,705077005,Closed fracture of epiphyseal plate of metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767610,705076001,Closed fracture of epiphyseal plate of distal humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767604,705068003,Closed fracture of epiphyseal plate of lesser toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767603,705067008,Closed fracture of distal phalanx of lesser toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767161,704483005,Open fracture of anterior wall of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767160,704482000,Closed fracture of metaphysis of fourth metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767140,704457000,Open fracture of metaphysis of third metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767139,704456009,Open fracture of metaphysis of second metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767138,704454007,Open fracture of metaphysis of fifth metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767137,704453001,Open fracture of metaphysis of fourth metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767136,704452006,Open fracture of metaphysis of metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767135,704451004,Closed transverse fracture of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767104,704410001,Closed transcondylar fracture of distal humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767095,704398006,Open transverse fracture of acetabulum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767045,704339000,Pathological fracture of ulna due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767044,704338008,Pathological fracture of tibia due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767043,704337003,Pathological fracture of scapula due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767042,704335006,Pathological fracture of humerus due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767041,704334005,Pathological fracture of proximal femur due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767040,704333004,Pathological fracture of hand due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767039,704332009,Pathological fracture of foot due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767038,704331002,Pathological fracture of fibula due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767037,704330001,Pathological fracture of femur due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767036,704329006,Pathological fracture of clavicle due to osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767011,704293000,Pathological fracture of ankle due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767010,704292005,Pathological fracture of clavicle due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767009,704291003,Pathological fracture of femur due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767008,704290002,Pathological fracture of fibula due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767007,704289006,Pathological fracture of foot due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767006,704288003,Pathological fracture of hand due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767005,704287008,Pathological fracture of proximal femur due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767004,704286004,Pathological fracture of humerus due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767003,704284001,Pathological fracture of scapula due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767002,704283007,Pathological fracture of tibia due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45767001,704282002,Pathological fracture of ulna due to secondary osteoporosis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766976,704255005,Pathological fracture of ankle due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766975,704254009,Pathological fracture of clavicle due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766974,704253003,Pathological fracture of femur due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766973,704252008,Pathological fracture of fibula due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766972,704251001,Pathological fracture of foot due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766971,704250000,Pathological fracture of hand due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766970,704248008,Pathological fracture of humerus due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766969,704247003,Pathological fracture of radius due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766968,704246007,Pathological fracture of scapula due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766967,704245006,Pathological fracture of tibia due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766966,704244005,Pathological fracture of ulna due to neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766961,704238006,Open mallet fracture of distal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766960,704236005,Open fracture of phalanx of thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766959,704235009,Open fracture of phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766958,704234008,Open fracture of phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766951,704225003,Open fracture of middle phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766950,704222000,Open fracture of middle phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766949,704221007,Open fracture of neck of fourth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766948,704220008,Open fracture of neck of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766947,704219002,Open fracture of third metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766946,704217000,Open fracture of fourth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766945,704216009,Open fracture of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766944,704215008,Open fracture of body of scapula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766943,704214007,Open fracture of base of third metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766942,704212006,Closed fracture of distal epiphysis of radius,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766941,704211004,Closed fracture of proximal phalanx of great toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766939,704209008,Closed fracture of epiphysis of proximal fibula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766922,704189004,Open fracture of distal phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766921,704188007,Open fracture of distal phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766920,704187002,Open fracture of distal phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766919,704186006,Open fracture of distal phalanx of great toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766917,704183003,Open mallet fracture of distal phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766915,704181001,Closed fracture of neck of fourth metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766913,704179003,Closed fracture of neck of second metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766912,704178006,Closed fracture of neck of third metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766911,704177001,Closed fracture of second metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766908,704173002,Pathological fracture of ankle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766907,704172007,Pathological fracture of phalanx of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766905,704170004,Pathological fracture of radius,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766904,704169000,Pathological fracture of rib,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766903,704168008,Pathological fracture of phalanx of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766902,704167003,Pathological fracture of ulna,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766901,704165006,Closed fracture of middle phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766900,704164005,Closed fracture of middle phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766899,704162009,Closed fracture of proximal phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766898,704161002,Closed fracture of proximal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766897,704159006,Closed fracture of middle phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766896,704158003,Closed fracture of phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766895,704157008,Closed fracture of phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766894,704156004,Closed fracture of phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766891,704151009,Open fracture of proximal phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766890,704150005,Open fracture of proximal phalanx of middle finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766889,704148002,Open fracture of proximal phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766842,704094001,Closed fracture of proximal phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766841,704093007,Closed mallet fracture of distal phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766840,704092002,Open fracture of shaft of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766839,704091009,Open fracture of shaft of fourth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766838,704090005,Open fracture of shaft of third metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766837,704088009,Open fracture of shaft of second metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766836,704087004,Closed fracture of metaphysis of fifth metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766833,704084006,Closed fracture of metaphysis of third metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766832,704083000,Closed fracture of metaphysis of second metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766831,704081003,Closed fracture of metaphysis of metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766823,704070001,Stress fracture of ankle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766822,704069002,Stress fracture of clavicle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766821,704068005,Stress fracture of shaft of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766820,704066009,Stress fracture of phalanx of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766818,704064007,Stress fracture of hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766817,704063001,Stress fracture of neck of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766816,704061004,Stress fracture of lateral condyle of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766815,704059008,Stress fracture of radius,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766814,704058000,Stress fracture of scapula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766813,704056001,Stress fracture of ulna,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766789,704030008,Closed mallet fracture of distal phalanx of little finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766788,704028006,Closed mallet fracture of distal phalanx of index finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766787,704027001,Open fracture of base of second metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766786,704026005,Open fracture of base of fourth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766785,704025009,Open fracture of base of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766784,704024008,Closed fracture of shaft of third metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766783,704023002,Closed fracture of shaft of second metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766782,704022007,Closed fracture of shaft of fourth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766781,704021000,Closed fracture of shaft of fifth metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766780,704020004,Closed fracture of sesamoid bone of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766777,704017007,Open fracture of neck of second metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766776,704016003,Open fracture of neck of third metacarpal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766775,704015004,Open fracture of proximal phalanx of great toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766774,704014000,Open fracture of lesser tuberosity of humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766772,704012001,Open fracture of phalanx of ring finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766766,704004009,Closed fracture of fourth metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
45766765,704003003,Closed fracture of fifth metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
