Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
40896813,OMOP2094775,prednisolone 13.1 MG/ML Injectable Solution Box of 240,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896814,OMOP2094776,prednisolone 13.1 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896815,OMOP2094777,prednisolone 13.1 MG/ML Injectable Solution Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896817,OMOP2094779,prednisolone 6.4 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896818,OMOP2094780,prednisolone 16 MG/ML Injectable Solution Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896819,OMOP2094781,prednisolone 10 MG/ML Injectable Solution Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896820,OMOP2094782,prednisolone 10 MG/ML Injectable Suspension Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896823,OMOP2094785,prednisolone 10 MG Oral Tablet Box of 200,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896825,OMOP2094787,prednisolone 0.02 MG/ML Injectable Solution Box of 1,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896826,OMOP2094788,prednisolone 67 MG/ML Injectable Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40896827,OMOP2094789,prednisolone 50 MG/ML Injectable Suspension Box of 200,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896828,OMOP2094790,prednisolone 50 MG/ML Injectable Solution Box of 100,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896829,OMOP2094791,prednisolone 50 MG/ML Injectable Suspension Box of 1,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896981,OMOP2094943,Phenylephrine 1.2 MG/ML / prednisolone 2.5 MG/ML Prefilled Applicator,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40896988,OMOP2094950,Phenylbutazone 50 MG / prednisolone 1.5 MG Oral Tablet Box of 500,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40896989,OMOP2094951,Phenylbutazone 250 MG / prednisolone 4.5 MG Oral Tablet,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40897396,OMOP2095358,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 15 MG / prednisolone 2 MG Oral Tablet Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40899539,OMOP2097501,Chloramphenicol 1 MG/ML / prednisolone 1 MG/ML Prefilled Applicator Box of 1,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40900030,OMOP2097992,bisdequalinium 3.6 MG/ML / prednisolone 1 MG/ML Otic Solution Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40900258,OMOP2098220,Atropine 0.05 MG/ML / Caffeine 7 MG/ML / Dihydroergocristine 0.18 MG/ML / prednisolone 0.334 MG/ML / Procaine 10 MG/ML / Strychnine 0.05 MG/ML Injectable Solution Box of 60,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40900631,OMOP2098593,Aluminum carbonate 0.13 MG/MG / prednisolone 0.000785 MG/MG Oral Solution Box of 200,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903498,OMOP2101460,prednisolone 10 MG/ML Injectable Solution [Scherisolon] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903499,OMOP2101461,prednisolone 25 MG/ML Injectable Solution [Prednisolon Rotexmedica] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903500,OMOP2101462,prednisolone 25 MG/ML Injectable Solution [Ultracorten] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903503,OMOP2101465,prednisolone 25 MG/ML Injectable Solution [Predni H] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903504,OMOP2101466,prednisolone 25 MG/ML Injectable Solution [Predni] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903505,OMOP2101467,prednisolone 25 MG/ML Injectable Solution [Predni],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40903506,OMOP2101468,prednisolone 25 MG/ML Injectable Suspension [Hostacortin] Box of 15,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903507,OMOP2101469,prednisolone 25 MG/ML Injectable Solution [Hostacortin] Box of 15,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903508,OMOP2101470,prednisolone 25 MG/ML Injectable Suspension [Hostacortin] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903509,OMOP2101471,prednisolone 25 MG/ML Injectable Suspension [Duraprednisolon] Box of 200,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903510,OMOP2101472,prednisolone 25 MG/ML Injectable Suspension [Duraprednisolon] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903511,OMOP2101473,prednisolone 25 MG/ML Injectable Suspension [Duraprednisol],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40903512,OMOP2101474,prednisolone 25 MG/ML Injectable Solution [Decortin] Box of 75,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903513,OMOP2101475,prednisolone 25 MG/ML Injectable Suspension [Decaprednil] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903514,OMOP2101476,prednisolone 25 MG/ML Injectable Suspension [Decaprednil] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903515,OMOP2101477,prednisolone 134 MG/ML Injectable Solution [Solu Decortin H] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903517,OMOP2101479,prednisolone 1.25 MG/ML Prefilled Applicator [Inflamase] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903518,OMOP2101480,prednisolone 50 MG/ML Injectable Solution [Duraprednisol] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903520,OMOP2101482,prednisolone 20 MG Oral Tablet [Decortin] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903521,OMOP2101483,prednisolone 5 MG Oral Tablet [Scherisolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40903522,OMOP2101484,prednisolone 5 MG Oral Tablet [Prednisolon Lentia] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903523,OMOP2101485,prednisolone 5 MG Oral Tablet [Prednisolon Dura] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903524,OMOP2101486,prednisolone 5 MG Oral Tablet [Prednihexal] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903525,OMOP2101487,prednisolone 5 MG Oral Tablet [Predni H] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903526,OMOP2101488,prednisolone 5 MG Oral Tablet [Predni Coelin] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903527,OMOP2101489,prednisolone 5 MG Oral Tablet [Hefasolon] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903529,OMOP2101491,prednisolone 6.4 MG/ML Injectable Solution [Prednisolut],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40903530,OMOP2101492,prednisolone 10 MG/ML Injectable Solution [Deltacortril],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40903532,OMOP2101494,prednisolone 10 MG/ML Injectable Solution [Prednihexal] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903533,OMOP2101495,prednisolone 10 MG/ML Injectable Suspension [Prednigalen] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903534,OMOP2101496,prednisolone 10 MG/ML Injectable Suspension [Prednigalen] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903535,OMOP2101497,prednisolone 10 MG/ML Injectable Suspension [Prednigalen] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903536,OMOP2101498,prednisolone 10 MG/ML Injectable Solution [Predni] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903537,OMOP2101499,prednisolone 10 MG/ML Injectable Suspension [Na Amp] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903538,OMOP2101500,prednisolone 10 MG/ML Injectable Suspension [Duraprednisolon] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903539,OMOP2101501,prednisolone 10 MG/ML Injectable Solution [Duraprednisolon] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903540,OMOP2101502,prednisolone 10 MG/ML Injectable Suspension [Duraprednisolon] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903541,OMOP2101503,prednisolone 20 MG/ML Injectable Solution [Prednisolut] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903543,OMOP2101505,prednisolone 2.5 MG Oral Tablet [Prednisolon Rotexmedica] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903544,OMOP2101506,prednisolone 10 MG Injectable Solution [Ultracorten] Box of 60,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903545,OMOP2101507,prednisolone 10 MG Oral Tablet [Predni H] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903546,OMOP2101508,prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903548,OMOP2101510,prednisolone 50 MG/ML Injectable Solution [Solu Decortin H] Box of 240,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903549,OMOP2101511,prednisolone 50 MG/ML Injectable Suspension [Solu Decortin H] Box of 60,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903550,OMOP2101512,prednisolone 50 MG/ML Injectable Suspension [Prednihexal] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903551,OMOP2101513,prednisolone 50 MG/ML Injectable Solution [Predni H] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903552,OMOP2101514,prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903553,OMOP2101515,prednisolone 50 MG/ML Injectable Suspension [Duraprednisol] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40903857,OMOP2101819,Phenylbutazone 250 MG / prednisolone 4.5 MG Oral Tablet [Delta Oxybuton Ret],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40904281,OMOP2102243,Oxyphenbutazone 100 MG / prednisolone 2.5 MG Oral Capsule [Realin] Box of 250,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40904282,OMOP2102244,Oxyphenbutazone 100 MG / prednisolone 2.5 MG Oral Capsule [Realin],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40905135,OMOP2103097,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet [Adeptolon] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40905136,OMOP2103098,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet [Adeptolon] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40905137,OMOP2103099,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet [Adeptolon] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40908296,OMOP2106258,Flufenamic Acid 75 MG / prednisolone 2 MG Oral Tablet [Delta Surika] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40909847,OMOP2107809,Lidocaine 10 MG/ML / prednisolone 6.7 MG/ML / Propoxyphene 16 MG/ML / pyridoxine 50 MG/ML / Thiamine 50 MG/ML / Vitamin B 12 0.5 MG/ML Injectable Solution [Cortigamma],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40910652,OMOP2108614,Chloramphenicol 1 MG/ML / prednisolone 1 MG/ML Prefilled Applicator [Procusulf] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40912099,OMOP2110061,Atropine 0.05 MG/ML / Caffeine 7 MG/ML / Dihydroergocristine 0.18 MG/ML / prednisolone 0.334 MG/ML / Procaine 10 MG/ML / Strychnine 0.05 MG/ML Injectable Solution [Vertebran] Box of 60,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40912649,OMOP2110611,aminoquinuride 0.003 MG/MG / Neomycin 0.002 MG/MG / prednisolone 0.005 MG/MG Oral Ointment [Dontisolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40914652,OMOP2112614,prednisolone 50 MG Oral Tablet [PREDNISOLONE RATIOPHARM] Box of 50 by Ratiopharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914653,OMOP2112615,prednisolone 50 MG Oral Tablet [Prednisolon Merck] Box of 50 by Mylan,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914654,OMOP2112616,prednisolone 50 MG Oral Tablet [Predni Blue] Box of 10 by Blue,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914655,OMOP2112617,prednisolone 50 MG Oral Tablet [Dermosolon] Box of 10 by DermaPharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914656,OMOP2112618,prednisolone 1 MG Oral Tablet Box of 100 by Orion,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914657,OMOP2112619,prednisolone 2 MG Oral Tablet Box of 100 by Galen,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914659,OMOP2112621,prednisolone 20 MG Oral Tablet Box of 50 by Jenapharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914660,OMOP2112622,prednisolone 20 MG Oral Tablet Box of 20 by Ge Hc Buchler,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914661,OMOP2112623,prednisolone 20 MG Oral Tablet Box of 10 by Acis,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914662,OMOP2112624,prednisolone 5 MG Oral Tablet [Prednihexal] Box of 100 by Novartis,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914663,OMOP2112625,prednisolone 5 MG Oral Tablet [Predni Coelin] Box of 100 by Dr R Pfleger,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914664,OMOP2112626,prednisolone 5 MG Oral Tablet Box of 100 by Boerner,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914665,OMOP2112627,prednisolone 5 MG Oral Tablet Box of 20 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914666,OMOP2112628,prednisolone 5 MG Oral Tablet Box of 20 by Acis,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914667,OMOP2112629,prednisolone 2.5 MG Oral Tablet [Prednisolon Rotexmedica] Box of 30 by Rotexmedica,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40914668,OMOP2112630,prednisolone 10 MG Oral Tablet [Decortin] Box of 100 by Mylan,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
40919988,OMOP2117950,prednisolone 168 MG/ML,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40919989,OMOP2117951,prednisolone 0.000025 MG/MG,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921634,OMOP2119596,prednisolone 0.025 MG/MG / Sulfacetamide 0.05 MG/MG [Prednisulmid],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921635,OMOP2119597,prednisolone 0.00004 MG/MG [Linola],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921636,OMOP2119598,prednisolone 125 MG/ML [Solu Decortin H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921637,OMOP2119599,prednisolone 100 MG/ML [Ultracorten],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921638,OMOP2119600,prednisolone 20 MG [Predni H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921639,OMOP2119601,prednisolone 5 MG [PREDNISOLONE RATIOPHARM],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921640,OMOP2119602,prednisolone 5 MG [Predni H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921641,OMOP2119603,prednisolone 1.2 MG/ML [Inflanefran],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921642,OMOP2119604,prednisolone 7.5 MG [Longiprednil],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921643,OMOP2119605,prednisolone 13.1 MG/ML [Ultracorten],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921644,OMOP2119606,prednisolone 10 MG/ML [Duraprednisol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921645,OMOP2119607,prednisolone 0.004 MG/MG [Linola],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921646,OMOP2119608,prednisolone 10 MG [Ultracorten],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40921682,OMOP2119644,polidocanol 0.03 MG/MG / prednisolone 0.004 MG/MG / Promethazine 0.02 MG/MG [Pruriderm],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40922457,OMOP2120419,Hexachlorophene 0.005 MG/MG / polidocanol 0.05 MG/MG / polysulfated glycosaminoglycan 0.002 MG/MG / prednisolone 0.0015 MG/MG [Anacal],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40922644,OMOP2120606,Estradiol 0.00005 MG/MG / linoleate 0.00435 MG/MG / prednisolone 0.004 MG/MG [Linoladiol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40922837,OMOP2120799,dexpanthenol 0.03 MG/MG / Hexachlorophene 0.01 MG/MG / prednisolone 0.002 MG/MG / pyridoxine 0.002 MG/MG / Salicylic Acid 0.005 MG/MG / Sulfur 0.01 MG/MG [Aknelan],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923038,OMOP2121000,Dibucaine 2 MG/ML / Phenylbutazone 100 MG/ML / prednisolone 2 MG/ML [Delta Elmedal],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923072,OMOP2121034,Acetaminophen 300 MG / Chlorzoxazone 250 MG / prednisolone 3 MG [Predniflex],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923084,OMOP2121046,Chloramphenicol 50 MG/ML / prednisolone 2.5 MG/ML [Berlicetin],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923337,OMOP2121299,Bismuth 44 MG / Ephedrine 0.2 MG / Epinephrine 0.02 MG / Menthol 2.2 MG / Peruvian balsam 16 MG / prednisolone 2 MG / Procaine 1.3 MG / Zinc Oxide 66 MG [Bismolan],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923397,OMOP2121359,Benzalkonium 0.5 MG/ML / dexpanthenol 3 MG/ML / prednisolone 2 MG/ML / Salicylic Acid 10 MG/ML [Lygal],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923434,OMOP2121396,Atropine 0.25 MG / Caffeine 30 MG / Dihydroergocristine 0.24 MG / prednisolone 0.5 MG / propyphenazone 400 MG / Strychnine 0.1 MG [Vertebran],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923766,OMOP2121728,5-methyl-8-hydroxyquinoline 0.0025 MG/MG / prednisolone 0.0025 MG/MG [Leioderm],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923769,OMOP2121731,"3-BROMOCAMPHOR, (+-)- 3 MG / Atropine 3 MG / Caffeine 50 MG / Dyphylline 30 MG / Ephedrine 20 MG / Phenobarbital 20 MG / prednisolone 1 MG / Riboflavin 6 MG [Contrasthman]",Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923770,OMOP2121732,ethanolamine 133 MG/ML / Isopropyl Alcohol 590 MG/ML / prednisolone 2.5 MG/ML / Sulfacetamide 25 MG/ML [Sanihaug],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
40923842,OMOP2121804,prednisolone / Sulfacetamide Prefilled Applicator,Clinical Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40923843,OMOP2121805,prednisolone Oral Ointment,Clinical Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40924973,OMOP2122935,prednisolone Injectable Solution [Ultracorten],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40924975,OMOP2122937,prednisolone Injectable Suspension [Hefasolon],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40924977,OMOP2122939,prednisolone Oral Tablet [Ultracorten],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40925043,OMOP2123005,Phenylbutazone / prednisolone Oral Tablet [Delta Oxybuton Ret],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40926338,OMOP2124300,Carisoprodol / prednisolone / propyphenazone Oral Tablet [Sanomacortin],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
40927818,OMOP2125780,prednisolone 25 MG/ML Injectable Solution Box of 240,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927819,OMOP2125781,prednisolone 8 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927820,OMOP2125782,prednisolone 1 MG Oral Tablet Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927821,OMOP2125783,prednisolone 1 MG Oral Tablet Box of 1,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927822,OMOP2125784,prednisolone 2 MG Oral Tablet Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927823,OMOP2125785,prednisolone 20 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927824,OMOP2125786,prednisolone 5 MG Oral Tablet Box of 6000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927825,OMOP2125787,prednisolone 5 MG Oral Tablet Box of 150,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927828,OMOP2125790,prednisolone 25 MG/ML Injectable Solution Box of 500,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927829,OMOP2125791,prednisolone 25 MG/ML Injectable Solution Box of 200,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927830,OMOP2125792,prednisolone 16 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927831,OMOP2125793,prednisolone 10 MG/ML Injectable Suspension Box of 1000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927832,OMOP2125794,prednisolone 10 MG Injectable Solution Box of 3,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927833,OMOP2125795,prednisolone 67 MG/ML Injectable Solution Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927834,OMOP2125796,prednisolone 50 MG/ML Injectable Suspension Box of 600,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927835,OMOP2125797,prednisolone 50 MG/ML Injectable Solution Box of 600,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927975,OMOP2125937,Phenylbutazone 150 MG / prednisolone 1.5 MG Oral Tablet Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40927976,OMOP2125938,Phenylbutazone 250 MG / prednisolone 4.5 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40928400,OMOP2126362,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet Box of 100,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40929574,OMOP2127536,Flufenamic Acid 75 MG / prednisolone 2 MG Oral Tablet Box of 1000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40930243,OMOP2128205,ethenzamide 100 MG / Octotiamine 15 MG / Phenylbutazone 100 MG / prednisolone 2 MG / Vitamin B 12 0.2 MG Oral Tablet,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40930248,OMOP2128210,Lidocaine 10 MG/ML / prednisolone 6.7 MG/ML / Propoxyphene 16 MG/ML / pyridoxine 50 MG/ML / Thiamine 50 MG/ML / Vitamin B 12 0.5 MG/ML Injectable Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40930690,OMOP2128652,Chloramphenicol 3 MG/ML / Polysorbate 80 50 MG/ML / prednisolone 5 MG/ML Prefilled Applicator,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
40931670,OMOP2129632,Aminopyrine 300 MG / Dibucaine 8 MG / Phenylbutazone 300 MG / prednisolone 30 MG / Vitamin B 12 2 MG Injectable Solution Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40931671,OMOP2129633,Aminopyrine 300 MG / Dibucaine 8 MG / Phenylbutazone 300 MG / prednisolone 30 MG / Vitamin B 12 2 MG Injectable Solution Box of 3,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934710,OMOP2132672,prednisolone 2 MG/ML / Sulfacetamide 100 MG/ML Prefilled Applicator [Blephamide] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934711,OMOP2132673,prednisolone 10 MG/ML Injectable Solution [Duraprednisol] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934712,OMOP2132674,prednisolone 25 MG/ML Injectable Solution [Solu Decortin H] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934714,OMOP2132676,prednisolone 25 MG/ML Injectable Solution [Prednisolon Rotexmedica] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934715,OMOP2132677,prednisolone 25 MG/ML Injectable Suspension [Prednisolon Rotexmedica],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
40934716,OMOP2132678,prednisolone 25 MG/ML Injectable Solution [PREDNISOLONE RATIOPHARM] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934717,OMOP2132679,prednisolone 25 MG/ML Injectable Solution [Prednihexal] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934718,OMOP2132680,prednisolone 25 MG/ML Injectable Suspension [Prednigalen] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934719,OMOP2132681,prednisolone 25 MG/ML Injectable Solution [Duraprednisolon] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934720,OMOP2132682,prednisolone 25 MG/ML Injectable Solution [Duraprednisolon] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
40934721,OMOP2132683,prednisolone 25 MG/ML Injectable Suspension [Duraprednisolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
